,subject,block,clf,nth_letter,correct,correct_sofar,auc,earliest_correct,first_valid,num_target_flashes,mandatory_target_flashes,sample_rate,ntime_features,letter_memory,lowpass,early_stop_sim,postfix_sim
1914,10,1,slda,13,False,4,0.7860576923076924,,5,,1,40,27,inf,8,False,False
1915,10,1,toep_lda,13,True,9,0.84375,31,5,7,1,40,27,inf,8,False,False
1916,10,1,slda,14,False,4,0.6947115384615385,,7,,1,40,27,inf,8,False,False
1917,10,1,toep_lda,14,True,10,0.860576923076923,23,7,6,1,40,27,inf,8,False,False
1918,10,1,slda,15,True,5,0.8401442307692307,31,5,8,1,40,27,inf,8,False,False
1919,10,1,toep_lda,15,True,11,0.9375,16,5,3,1,40,27,inf,8,False,False
1920,10,1,slda,16,True,6,0.7367788461538461,61,8,14,2,40,27,inf,8,False,False
1921,10,1,toep_lda,16,True,12,0.890625,13,8,3,2,40,27,inf,8,False,False
1922,10,1,slda,17,True,7,0.8016826923076924,46,9,11,1,40,27,inf,8,False,False
1923,10,1,toep_lda,17,True,13,0.9543269230769231,10,9,2,1,40,27,inf,8,False,False
1924,10,1,slda,18,True,8,0.8173076923076922,41,7,10,2,40,27,inf,8,False,False
1925,10,1,toep_lda,18,True,14,0.9447115384615385,23,7,5,2,40,27,inf,8,False,False
1926,10,1,slda,19,True,9,0.764423076923077,55,7,14,1,40,27,inf,8,False,False
1927,10,1,toep_lda,19,True,15,0.8990384615384616,37,7,8,1,40,27,inf,8,False,False
1928,10,1,slda,20,True,10,0.7151442307692308,65,6,15,1,40,27,inf,8,False,False
1929,10,1,toep_lda,20,True,16,0.8954326923076923,15,6,4,1,40,27,inf,8,False,False
1930,10,1,slda,21,True,11,0.829326923076923,36,6,9,1,40,27,inf,8,False,False
1931,10,1,toep_lda,21,True,17,0.9122596153846153,20,6,6,1,40,27,inf,8,False,False
1932,10,1,slda,22,True,12,0.8125,39,9,10,0,40,27,inf,8,False,False
1933,10,1,toep_lda,22,True,18,0.9567307692307693,15,9,3,0,40,27,inf,8,False,False
1934,10,1,slda,23,True,13,0.7764423076923077,10,6,4,2,40,27,inf,8,False,False
1935,10,1,toep_lda,23,True,19,0.8954326923076924,13,6,4,2,40,27,inf,8,False,False
1936,10,1,slda,24,True,14,0.8233173076923076,49,7,12,1,40,27,inf,8,False,False
1937,10,1,toep_lda,24,True,20,0.9387019230769231,15,7,4,1,40,27,inf,8,False,False
1938,10,1,slda,25,True,15,0.8930288461538461,10,9,1,1,40,27,inf,8,False,False
1939,10,1,toep_lda,25,True,21,0.96875,10,9,1,1,40,27,inf,8,False,False
1940,10,1,slda,26,True,16,0.796875,11,6,3,2,40,27,inf,8,False,False
1941,10,1,toep_lda,26,True,22,0.8882211538461539,12,6,3,2,40,27,inf,8,False,False
1942,10,1,slda,27,True,17,0.7944711538461537,32,4,7,1,40,27,inf,8,False,False
1943,10,1,toep_lda,27,True,23,0.9230769230769231,11,4,2,1,40,27,inf,8,False,False
1944,10,1,slda,28,False,17,0.6730769230769231,,3,,1,40,27,inf,8,False,False
1945,10,1,toep_lda,28,True,24,0.8209134615384615,19,3,5,1,40,27,inf,8,False,False
1946,10,1,slda,29,True,18,0.90625,24,4,6,2,40,27,inf,8,False,False
1947,10,1,toep_lda,29,True,25,0.9963942307692308,9,4,3,2,40,27,inf,8,False,False
1948,10,1,slda,30,True,19,0.84375,17,6,4,2,40,27,inf,8,False,False
1949,10,1,toep_lda,30,True,26,0.938701923076923,12,6,3,2,40,27,inf,8,False,False
1950,10,1,slda,31,True,20,0.8918269230769231,25,5,5,1,40,27,inf,8,False,False
1951,10,1,toep_lda,31,True,27,0.9603365384615385,10,5,2,1,40,27,inf,8,False,False
1952,10,1,slda,32,True,21,0.8293269230769231,66,5,16,1,40,27,inf,8,False,False
1953,10,1,toep_lda,32,True,28,0.9483173076923077,18,5,4,1,40,27,inf,8,False,False
1954,10,1,slda,33,True,22,0.8413461538461539,6,5,1,1,40,27,inf,8,False,False
1955,10,1,toep_lda,33,True,29,0.9471153846153846,6,5,1,1,40,27,inf,8,False,False
1956,10,1,slda,34,True,23,0.8269230769230771,48,6,11,2,40,27,inf,8,False,False
1957,10,1,toep_lda,34,True,30,0.9266826923076923,22,6,6,2,40,27,inf,8,False,False
1958,10,1,slda,35,True,24,0.9050480769230769,35,5,8,1,40,27,inf,8,False,False
1959,10,1,toep_lda,35,True,31,0.96875,11,5,2,1,40,27,inf,8,False,False
1960,10,2,slda,1,False,0,0.75,,4,,1,40,27,inf,8,False,False
1961,10,2,toep_lda,1,True,1,0.782451923076923,66,4,16,1,40,27,inf,8,False,False
1962,10,2,slda,2,False,0,0.6850961538461539,,4,,1,40,27,inf,8,False,False
1963,10,2,toep_lda,2,False,1,0.7608173076923076,,4,,1,40,27,inf,8,False,False
1964,10,2,slda,3,False,0,0.6766826923076923,,7,,2,40,27,inf,8,False,False
1965,10,2,toep_lda,3,False,1,0.7151442307692308,,7,,2,40,27,inf,8,False,False
1966,10,2,slda,4,True,1,0.735576923076923,58,9,14,1,40,27,inf,8,False,False
1967,10,2,toep_lda,4,False,1,0.8088942307692307,,9,,1,40,27,inf,8,False,False
1968,10,2,slda,5,False,1,0.7163461538461539,,5,,2,40,27,inf,8,False,False
1969,10,2,toep_lda,5,True,2,0.7896634615384616,39,5,9,2,40,27,inf,8,False,False
1970,10,2,slda,6,False,1,0.7956730769230769,,6,,1,40,27,inf,8,False,False
1971,10,2,toep_lda,6,True,3,0.8665865384615384,10,6,2,1,40,27,inf,8,False,False
1972,10,2,slda,7,False,1,0.7487980769230769,,6,,1,40,27,inf,8,False,False
1973,10,2,toep_lda,7,True,4,0.8990384615384616,15,6,3,1,40,27,inf,8,False,False
1974,10,2,slda,8,True,2,0.7884615384615385,14,5,3,2,40,27,inf,8,False,False
1975,10,2,toep_lda,8,True,5,0.8882211538461539,14,5,3,2,40,27,inf,8,False,False
1976,10,2,slda,9,True,3,0.8245192307692308,28,6,6,2,40,27,inf,8,False,False
1977,10,2,toep_lda,9,True,6,0.9615384615384616,9,6,3,2,40,27,inf,8,False,False
1978,10,2,slda,10,True,4,0.7704326923076923,63,5,15,2,40,27,inf,8,False,False
1979,10,2,toep_lda,10,True,7,0.859375,18,5,4,2,40,27,inf,8,False,False
1980,10,2,slda,11,True,5,0.7596153846153847,68,6,16,2,40,27,inf,8,False,False
1981,10,2,toep_lda,11,True,8,0.9014423076923077,24,6,5,2,40,27,inf,8,False,False
1982,10,2,slda,12,True,6,0.8221153846153846,13,10,2,1,40,27,inf,8,False,False
1983,10,2,toep_lda,12,True,9,0.9338942307692307,13,10,2,1,40,27,inf,8,False,False
1984,10,2,slda,13,False,6,0.6682692307692307,,5,,1,40,27,inf,8,False,False
1985,10,2,toep_lda,13,True,10,0.8762019230769231,20,5,4,1,40,27,inf,8,False,False
1986,10,2,slda,14,True,7,0.7836538461538461,54,7,14,1,40,27,inf,8,False,False
1987,10,2,toep_lda,14,True,11,0.9230769230769231,17,7,4,1,40,27,inf,8,False,False
1988,10,2,slda,15,True,8,0.84375,28,5,7,1,40,27,inf,8,False,False
1989,10,2,toep_lda,15,True,12,0.9002403846153846,14,5,3,1,40,27,inf,8,False,False
1990,10,2,slda,16,False,8,0.7548076923076923,,8,,2,40,27,inf,8,False,False
1991,10,2,toep_lda,16,True,13,0.9098557692307692,13,8,3,2,40,27,inf,8,False,False
1992,10,2,slda,17,True,9,0.8617788461538461,19,9,4,1,40,27,inf,8,False,False
1993,10,2,toep_lda,17,True,14,0.9651442307692307,13,9,3,1,40,27,inf,8,False,False
1994,10,2,slda,18,True,10,0.8545673076923077,24,7,6,2,40,27,inf,8,False,False
1995,10,2,toep_lda,18,True,15,0.9507211538461537,18,7,4,2,40,27,inf,8,False,False
1996,10,2,slda,19,True,11,0.7704326923076924,67,7,16,1,40,27,inf,8,False,False
1997,10,2,toep_lda,19,True,16,0.9254807692307692,17,7,4,1,40,27,inf,8,False,False
1998,10,2,slda,20,True,12,0.8497596153846153,30,6,8,1,40,27,inf,8,False,False
1999,10,2,toep_lda,20,True,17,0.9002403846153847,20,6,5,1,40,27,inf,8,False,False
2000,10,2,slda,21,True,13,0.8665865384615384,25,6,6,1,40,27,inf,8,False,False
2001,10,2,toep_lda,21,True,18,0.9591346153846154,17,6,5,1,40,27,inf,8,False,False
2002,10,2,slda,22,True,14,0.8040865384615385,67,9,16,0,40,27,inf,8,False,False
2003,10,2,toep_lda,22,True,19,0.9338942307692308,19,9,4,0,40,27,inf,8,False,False
2004,10,2,slda,23,True,15,0.8112980769230769,55,6,13,2,40,27,inf,8,False,False
2005,10,2,toep_lda,23,True,20,0.8918269230769231,36,6,8,2,40,27,inf,8,False,False
2006,10,2,slda,24,True,16,0.7860576923076923,17,7,4,1,40,27,inf,8,False,False
2007,10,2,toep_lda,24,True,21,0.9026442307692307,19,7,4,1,40,27,inf,8,False,False
2008,10,2,slda,25,True,17,0.9074519230769231,12,9,2,1,40,27,inf,8,False,False
2009,10,2,toep_lda,25,True,22,0.9411057692307692,10,9,1,1,40,27,inf,8,False,False
2010,10,2,slda,26,True,18,0.8990384615384615,14,6,3,2,40,27,inf,8,False,False
2011,10,2,toep_lda,26,True,23,1.0,11,6,3,2,40,27,inf,8,False,False
2012,10,2,slda,27,True,19,0.7884615384615384,44,4,10,1,40,27,inf,8,False,False
2013,10,2,toep_lda,27,True,24,0.8689903846153846,27,4,6,1,40,27,inf,8,False,False
2014,10,2,slda,28,True,20,0.8533653846153846,34,3,8,1,40,27,inf,8,False,False
2015,10,2,toep_lda,28,True,25,0.9531249999999999,11,3,3,1,40,27,inf,8,False,False
2016,10,2,slda,29,True,21,0.8004807692307692,27,4,6,2,40,27,inf,8,False,False
2017,10,2,toep_lda,29,True,26,0.9495192307692308,9,4,3,2,40,27,inf,8,False,False
2018,10,2,slda,30,True,22,0.8185096153846154,36,6,8,2,40,27,inf,8,False,False
2019,10,2,toep_lda,30,True,27,0.9302884615384616,12,6,3,2,40,27,inf,8,False,False
2020,10,2,slda,31,True,23,0.9591346153846154,10,5,2,1,40,27,inf,8,False,False
2021,10,2,toep_lda,31,True,28,0.9867788461538463,10,5,2,1,40,27,inf,8,False,False
2022,10,2,slda,32,True,24,0.859375,51,5,13,1,40,27,inf,8,False,False
2023,10,2,toep_lda,32,True,29,0.9483173076923077,18,5,4,1,40,27,inf,8,False,False
2024,10,2,slda,33,True,25,0.8653846153846154,40,5,9,1,40,27,inf,8,False,False
2025,10,2,toep_lda,33,True,30,0.9615384615384615,14,5,3,1,40,27,inf,8,False,False
2026,10,2,slda,34,True,26,0.8149038461538461,44,6,10,2,40,27,inf,8,False,False
2027,10,2,toep_lda,34,True,31,0.9254807692307692,25,6,6,2,40,27,inf,8,False,False
2028,10,2,slda,35,True,27,0.9122596153846154,18,5,3,1,40,27,inf,8,False,False
2029,10,2,toep_lda,35,True,32,0.9795673076923077,11,5,2,1,40,27,inf,8,False,False
2030,10,3,slda,1,False,0,0.6995192307692307,,4,,1,40,27,inf,8,False,False
2031,10,3,toep_lda,1,False,0,0.7199519230769231,,4,,1,40,27,inf,8,False,False
2032,10,3,slda,2,False,0,0.7235576923076923,,4,,1,40,27,inf,8,False,False
2033,10,3,toep_lda,2,True,1,0.7536057692307692,68,4,16,1,40,27,inf,8,False,False
2034,10,3,slda,3,False,0,0.7463942307692307,,7,,2,40,27,inf,8,False,False
2035,10,3,toep_lda,3,False,1,0.7836538461538461,,7,,2,40,27,inf,8,False,False
2036,10,3,slda,4,False,0,0.75,,9,,1,40,27,inf,8,False,False
2037,10,3,toep_lda,4,False,1,0.7487980769230769,,9,,1,40,27,inf,8,False,False
2038,10,3,slda,5,True,1,0.8185096153846154,47,5,12,2,40,27,inf,8,False,False
2039,10,3,toep_lda,5,True,2,0.8545673076923077,47,5,12,2,40,27,inf,8,False,False
2040,10,3,slda,6,True,2,0.8112980769230769,34,6,8,1,40,27,inf,8,False,False
2041,10,3,toep_lda,6,True,3,0.8485576923076923,34,6,8,1,40,27,inf,8,False,False
2042,10,3,slda,7,False,2,0.6442307692307693,,6,,1,40,27,inf,8,False,False
2043,10,3,toep_lda,7,True,4,0.764423076923077,67,6,16,1,40,27,inf,8,False,False
2044,10,3,slda,8,True,3,0.7920673076923076,35,5,8,2,40,27,inf,8,False,False
2045,10,3,toep_lda,8,True,5,0.8701923076923077,20,5,4,2,40,27,inf,8,False,False
2046,10,3,slda,9,False,3,0.7776442307692308,,6,,2,40,27,inf,8,False,False
2047,10,3,toep_lda,9,True,6,0.8617788461538461,18,6,3,2,40,27,inf,8,False,False
2048,10,3,slda,10,True,4,0.8485576923076923,19,5,4,2,40,27,inf,8,False,False
2049,10,3,toep_lda,10,True,7,0.9350961538461539,12,5,2,2,40,27,inf,8,False,False
2050,10,3,slda,11,True,5,0.7788461538461539,43,6,10,2,40,27,inf,8,False,False
2051,10,3,toep_lda,11,True,8,0.9206730769230769,25,6,5,2,40,27,inf,8,False,False
2052,10,3,slda,12,True,6,0.811298076923077,35,10,9,1,40,27,inf,8,False,False
2053,10,3,toep_lda,12,True,9,0.9543269230769231,13,10,2,1,40,27,inf,8,False,False
2054,10,3,slda,13,True,7,0.8076923076923077,20,5,4,1,40,27,inf,8,False,False
2055,10,3,toep_lda,13,True,10,0.9375,20,5,4,1,40,27,inf,8,False,False
2056,10,3,slda,14,True,8,0.7716346153846153,59,7,15,1,40,27,inf,8,False,False
2057,10,3,toep_lda,14,True,11,0.8533653846153847,33,7,8,1,40,27,inf,8,False,False
2058,10,3,slda,15,False,8,0.7872596153846153,,5,,1,40,27,inf,8,False,False
2059,10,3,toep_lda,15,True,12,0.9326923076923076,16,5,3,1,40,27,inf,8,False,False
2060,10,3,slda,16,True,9,0.8509615384615384,59,8,14,2,40,27,inf,8,False,False
2061,10,3,toep_lda,16,True,13,0.9795673076923077,13,8,3,2,40,27,inf,8,False,False
2062,10,3,slda,17,False,9,0.780048076923077,,9,,1,40,27,inf,8,False,False
2063,10,3,toep_lda,17,True,14,0.9338942307692308,15,9,3,1,40,27,inf,8,False,False
2064,10,3,slda,18,True,10,0.8497596153846154,27,7,6,2,40,27,inf,8,False,False
2065,10,3,toep_lda,18,True,15,0.9182692307692307,8,7,2,2,40,27,inf,8,False,False
2066,10,3,slda,19,True,11,0.8305288461538461,51,7,12,1,40,27,inf,8,False,False
2067,10,3,toep_lda,19,True,16,0.9314903846153846,17,7,4,1,40,27,inf,8,False,False
2068,10,3,slda,20,True,12,0.7992788461538461,49,6,11,1,40,27,inf,8,False,False
2069,10,3,toep_lda,20,True,17,0.9579326923076923,17,6,4,1,40,27,inf,8,False,False
2070,10,3,slda,21,True,13,0.8329326923076923,20,6,6,1,40,27,inf,8,False,False
2071,10,3,toep_lda,21,True,18,0.9314903846153846,8,6,2,1,40,27,inf,8,False,False
2072,10,3,slda,22,True,14,0.8605769230769231,47,9,12,0,40,27,inf,8,False,False
2073,10,3,toep_lda,22,True,19,0.9747596153846153,10,9,1,0,40,27,inf,8,False,False
2074,10,3,slda,23,True,15,0.8798076923076924,34,6,8,2,40,27,inf,8,False,False
2075,10,3,toep_lda,23,True,20,0.9399038461538461,21,6,5,2,40,27,inf,8,False,False
2076,10,3,slda,24,True,16,0.8149038461538461,30,7,7,1,40,27,inf,8,False,False
2077,10,3,toep_lda,24,True,21,0.9362980769230769,15,7,4,1,40,27,inf,8,False,False
2078,10,3,slda,25,True,17,0.7944711538461539,52,9,12,1,40,27,inf,8,False,False
2079,10,3,toep_lda,25,True,22,0.9230769230769231,10,9,1,1,40,27,inf,8,False,False
2080,10,3,slda,26,True,18,0.8377403846153847,45,6,11,2,40,27,inf,8,False,False
2081,10,3,toep_lda,26,True,23,0.9555288461538461,15,6,4,2,40,27,inf,8,False,False
2082,10,3,slda,27,True,19,0.8209134615384616,19,4,4,1,40,27,inf,8,False,False
2083,10,3,toep_lda,27,True,24,0.9579326923076923,11,4,2,1,40,27,inf,8,False,False
2084,10,3,slda,28,True,20,0.8377403846153847,50,3,12,1,40,27,inf,8,False,False
2085,10,3,toep_lda,28,True,25,0.9807692307692308,11,3,3,1,40,27,inf,8,False,False
2086,10,3,slda,29,True,21,0.8653846153846154,30,4,7,2,40,27,inf,8,False,False
2087,10,3,toep_lda,29,True,26,0.9783653846153846,9,4,3,2,40,27,inf,8,False,False
2088,10,3,slda,30,False,21,0.7475961538461539,,6,,2,40,27,inf,8,False,False
2089,10,3,toep_lda,30,True,27,0.9158653846153847,23,6,5,2,40,27,inf,8,False,False
2090,10,3,slda,31,True,22,0.8629807692307692,12,5,3,1,40,27,inf,8,False,False
2091,10,3,toep_lda,31,True,28,0.984375,10,5,2,1,40,27,inf,8,False,False
2092,10,3,slda,32,True,23,0.8293269230769231,20,5,4,1,40,27,inf,8,False,False
2093,10,3,toep_lda,32,True,29,0.9783653846153846,17,5,4,1,40,27,inf,8,False,False
2094,10,3,slda,33,False,23,0.7680288461538461,,5,,1,40,27,inf,8,False,False
2095,10,3,toep_lda,33,True,30,0.9711538461538463,6,5,1,1,40,27,inf,8,False,False
2096,10,3,slda,34,True,24,0.8737980769230769,26,6,6,2,40,27,inf,8,False,False
2097,10,3,toep_lda,34,True,31,0.9362980769230769,26,6,6,2,40,27,inf,8,False,False
2098,10,3,slda,35,True,25,0.8677884615384615,11,5,2,1,40,27,inf,8,False,False
2099,10,3,toep_lda,35,True,32,0.9399038461538461,11,5,2,1,40,27,inf,8,False,False
2100,11,1,slda,1,True,1,0.7788461538461539,63,4,15,1,40,27,inf,8,False,False
2101,11,1,toep_lda,1,True,1,0.8233173076923077,46,4,10,1,40,27,inf,8,False,False
2102,11,1,slda,2,False,1,0.7584134615384615,,4,,1,40,27,inf,8,False,False
2103,11,1,toep_lda,2,True,2,0.860576923076923,26,4,7,1,40,27,inf,8,False,False
2104,11,1,slda,3,True,2,0.7992788461538461,66,7,16,2,40,27,inf,8,False,False
2105,11,1,toep_lda,3,True,3,0.8870192307692307,26,7,5,2,40,27,inf,8,False,False
2106,11,1,slda,4,False,2,0.7536057692307693,,9,,1,40,27,inf,8,False,False
2107,11,1,toep_lda,4,True,4,0.8377403846153847,34,9,8,1,40,27,inf,8,False,False
2108,11,1,slda,5,False,2,0.7199519230769231,,5,,2,40,27,inf,8,False,False
2109,11,1,toep_lda,5,True,5,0.8557692307692307,30,5,7,2,40,27,inf,8,False,False
2110,11,1,slda,6,False,2,0.7319711538461537,,6,,1,40,27,inf,8,False,False
2111,11,1,toep_lda,6,False,5,0.7800480769230769,,6,,1,40,27,inf,8,False,False
2112,11,1,slda,7,False,2,0.6502403846153846,,6,,1,40,27,inf,8,False,False
2113,11,1,toep_lda,7,True,6,0.8100961538461537,62,6,15,1,40,27,inf,8,False,False
2114,11,1,slda,8,True,3,0.8100961538461539,25,5,6,2,40,27,inf,8,False,False
2115,11,1,toep_lda,8,True,7,0.8665865384615385,13,5,3,2,40,27,inf,8,False,False
2116,11,1,slda,9,True,4,0.751201923076923,68,6,16,2,40,27,inf,8,False,False
2117,11,1,toep_lda,9,True,8,0.8497596153846154,30,6,7,2,40,27,inf,8,False,False
2118,11,1,slda,10,True,5,0.7692307692307692,54,5,13,2,40,27,inf,8,False,False
2119,11,1,toep_lda,10,True,9,0.920673076923077,21,5,5,2,40,27,inf,8,False,False
2120,11,1,slda,11,False,5,0.6442307692307693,,6,,2,40,27,inf,8,False,False
2121,11,1,toep_lda,11,True,10,0.7427884615384615,61,6,15,2,40,27,inf,8,False,False
2122,11,1,slda,12,True,6,0.905048076923077,13,10,2,1,40,27,inf,8,False,False
2123,11,1,toep_lda,12,True,11,0.9603365384615383,13,10,2,1,40,27,inf,8,False,False
2124,11,1,slda,13,True,7,0.8341346153846154,27,5,6,1,40,27,inf,8,False,False
2125,11,1,toep_lda,13,True,12,0.9471153846153847,10,5,2,1,40,27,inf,8,False,False
2126,11,1,slda,14,True,8,0.8521634615384615,29,7,8,1,40,27,inf,8,False,False
2127,11,1,toep_lda,14,True,13,0.9254807692307692,29,7,8,1,40,27,inf,8,False,False
2128,11,1,slda,15,True,9,0.7908653846153846,31,5,8,1,40,27,inf,8,False,False
2129,11,1,toep_lda,15,True,14,0.9290865384615383,16,5,3,1,40,27,inf,8,False,False
2130,11,1,slda,16,True,10,0.7824519230769231,58,8,13,2,40,27,inf,8,False,False
2131,11,1,toep_lda,16,True,15,0.9170673076923077,16,8,4,2,40,27,inf,8,False,False
2132,11,1,slda,17,True,11,0.8389423076923077,58,9,14,1,40,27,inf,8,False,False
2133,11,1,toep_lda,17,True,16,0.9314903846153846,19,9,4,1,40,27,inf,8,False,False
2134,11,1,slda,18,True,12,0.7860576923076923,63,7,15,2,40,27,inf,8,False,False
2135,11,1,toep_lda,18,True,17,0.9242788461538461,19,7,5,2,40,27,inf,8,False,False
2136,11,1,slda,19,True,13,0.7932692307692308,63,7,15,1,40,27,inf,8,False,False
2137,11,1,toep_lda,19,True,18,0.9266826923076923,17,7,4,1,40,27,inf,8,False,False
2138,11,1,slda,20,True,14,0.8401442307692308,26,6,7,1,40,27,inf,8,False,False
2139,11,1,toep_lda,20,True,19,0.9591346153846154,14,6,4,1,40,27,inf,8,False,False
2140,11,1,slda,21,True,15,0.8882211538461539,20,6,6,1,40,27,inf,8,False,False
2141,11,1,toep_lda,21,True,20,0.9459134615384615,17,6,5,1,40,27,inf,8,False,False
2142,11,1,slda,22,True,16,0.8064903846153846,43,9,10,0,40,27,inf,8,False,False
2143,11,1,toep_lda,22,True,21,0.9290865384615385,16,9,4,0,40,27,inf,8,False,False
2144,11,1,slda,23,True,17,0.9074519230769231,13,6,4,2,40,27,inf,8,False,False
2145,11,1,toep_lda,23,True,22,0.9723557692307692,13,6,4,2,40,27,inf,8,False,False
2146,11,1,slda,24,True,18,0.7776442307692308,56,7,13,1,40,27,inf,8,False,False
2147,11,1,toep_lda,24,True,23,0.859375,15,7,4,1,40,27,inf,8,False,False
2148,11,1,slda,25,True,19,0.8485576923076923,22,9,5,1,40,27,inf,8,False,False
2149,11,1,toep_lda,25,True,24,0.936298076923077,10,9,1,1,40,27,inf,8,False,False
2150,11,1,slda,26,True,20,0.828125,20,6,5,2,40,27,inf,8,False,False
2151,11,1,toep_lda,26,True,25,0.9350961538461539,12,6,3,2,40,27,inf,8,False,False
2152,11,1,slda,27,True,21,0.8473557692307693,44,4,10,1,40,27,inf,8,False,False
2153,11,1,toep_lda,27,True,26,0.9338942307692308,27,4,6,1,40,27,inf,8,False,False
2154,11,1,slda,28,True,22,0.8653846153846154,34,3,8,1,40,27,inf,8,False,False
2155,11,1,toep_lda,28,True,27,0.938701923076923,27,3,6,1,40,27,inf,8,False,False
2156,11,1,slda,29,True,23,0.9074519230769231,26,4,6,2,40,27,inf,8,False,False
2157,11,1,toep_lda,29,True,28,0.9194711538461539,19,4,4,2,40,27,inf,8,False,False
2158,11,1,slda,30,True,24,0.7908653846153846,19,6,4,2,40,27,inf,8,False,False
2159,11,1,toep_lda,30,True,29,0.8918269230769231,14,6,4,2,40,27,inf,8,False,False
2160,11,1,slda,31,True,25,0.9182692307692307,23,5,5,1,40,27,inf,8,False,False
2161,11,1,toep_lda,31,True,30,0.9831730769230769,12,5,3,1,40,27,inf,8,False,False
2162,11,1,slda,32,True,26,0.793269230769231,64,5,15,1,40,27,inf,8,False,False
2163,11,1,toep_lda,32,True,31,0.8353365384615384,35,5,8,1,40,27,inf,8,False,False
2164,11,1,slda,33,True,27,0.8365384615384616,46,5,11,1,40,27,inf,8,False,False
2165,11,1,toep_lda,33,True,32,0.9290865384615385,22,5,5,1,40,27,inf,8,False,False
2166,11,1,slda,34,True,28,0.9459134615384616,25,6,6,2,40,27,inf,8,False,False
2167,11,1,toep_lda,34,True,33,0.9783653846153847,13,6,4,2,40,27,inf,8,False,False
2168,11,1,slda,35,True,29,0.7932692307692308,57,5,13,1,40,27,inf,8,False,False
2169,11,1,toep_lda,35,True,34,0.90625,11,5,2,1,40,27,inf,8,False,False
2170,11,2,slda,1,False,0,0.733173076923077,,4,,1,40,27,inf,8,False,False
2171,11,2,toep_lda,1,True,1,0.7956730769230769,57,4,13,1,40,27,inf,8,False,False
2172,11,2,slda,2,False,0,0.7271634615384616,,4,,1,40,27,inf,8,False,False
2173,11,2,toep_lda,2,True,2,0.7860576923076923,62,4,15,1,40,27,inf,8,False,False
2174,11,2,slda,3,False,0,0.7367788461538461,,7,,2,40,27,inf,8,False,False
2175,11,2,toep_lda,3,True,3,0.795673076923077,66,7,16,2,40,27,inf,8,False,False
2176,11,2,slda,4,False,0,0.752403846153846,,9,,1,40,27,inf,8,False,False
2177,11,2,toep_lda,4,True,4,0.7680288461538461,60,9,14,1,40,27,inf,8,False,False
2178,11,2,slda,5,False,0,0.7235576923076923,,5,,2,40,27,inf,8,False,False
2179,11,2,toep_lda,5,True,5,0.8137019230769231,31,5,8,2,40,27,inf,8,False,False
2180,11,2,slda,6,True,1,0.7451923076923077,10,6,2,1,40,27,inf,8,False,False
2181,11,2,toep_lda,6,True,6,0.8125,20,6,4,1,40,27,inf,8,False,False
2182,11,2,slda,7,False,1,0.7355769230769231,,6,,1,40,27,inf,8,False,False
2183,11,2,toep_lda,7,False,6,0.8076923076923077,,6,,1,40,27,inf,8,False,False
2184,11,2,slda,8,True,2,0.7884615384615384,52,5,12,2,40,27,inf,8,False,False
2185,11,2,toep_lda,8,True,7,0.8581730769230769,41,5,9,2,40,27,inf,8,False,False
2186,11,2,slda,9,False,2,0.7081891580161477,,6,,2,40,27,inf,8,False,False
2187,11,2,toep_lda,9,True,8,0.8569780853517878,46,6,11,2,40,27,inf,8,False,False
2188,11,2,slda,10,True,3,0.8641826923076923,27,6,6,1,40,27,inf,8,False,False
2189,11,2,toep_lda,10,True,9,0.9254807692307693,9,6,1,1,40,27,inf,8,False,False
2190,11,2,slda,11,False,3,0.7446540880503145,,8,,2,40,27,inf,8,False,False
2191,11,2,toep_lda,11,True,10,0.889308176100629,22,8,4,2,40,27,inf,8,False,False
2192,11,2,slda,12,False,3,0.6959134615384616,,8,,1,40,27,inf,8,False,False
2193,11,2,toep_lda,12,False,10,0.7319711538461539,,8,,1,40,27,inf,8,False,False
2194,11,2,slda,13,False,3,0.8509615384615384,,4,,2,40,27,inf,8,False,False
2195,11,2,toep_lda,13,False,10,0.9170673076923077,,4,,2,40,27,inf,8,False,False
2196,11,2,slda,14,False,3,1.0,,inf,,,40,27,inf,8,False,False
2197,11,2,toep_lda,14,False,10,1.0,,inf,,,40,27,inf,8,False,False
2198,11,2,slda,15,True,4,0.8653846153846154,20,5,4,1,40,27,inf,8,False,False
2199,11,2,toep_lda,15,True,11,0.9543269230769231,16,5,3,1,40,27,inf,8,False,False
2200,11,2,slda,16,True,5,0.8088942307692307,60,8,14,2,40,27,inf,8,False,False
2201,11,2,toep_lda,16,True,12,0.9038461538461539,27,8,7,2,40,27,inf,8,False,False
2202,11,2,slda,17,True,6,0.8100961538461539,65,9,16,1,40,27,inf,8,False,False
2203,11,2,toep_lda,17,True,13,0.8810096153846154,20,9,4,1,40,27,inf,8,False,False
2204,11,2,slda,18,True,7,0.859375,21,7,5,2,40,27,inf,8,False,False
2205,11,2,toep_lda,18,True,14,0.9375,8,7,2,2,40,27,inf,8,False,False
2206,11,2,slda,19,True,8,0.8617788461538461,18,7,4,1,40,27,inf,8,False,False
2207,11,2,toep_lda,19,True,15,0.8882211538461537,9,7,2,1,40,27,inf,8,False,False
2208,11,2,slda,20,True,9,0.8473557692307693,59,6,14,1,40,27,inf,8,False,False
2209,11,2,toep_lda,20,True,16,0.9759615384615385,17,6,4,1,40,27,inf,8,False,False
2210,11,2,slda,21,True,10,0.8125,20,6,6,1,40,27,inf,8,False,False
